tournament_name,match_name,stage_name,group_name,group_stage,knockout_stage,match_date,city_name,country_name,home_team_name,away_team_name,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,result,home_team_win,away_team_win,draw,winning_team,losing_team,year
2014 FIFA World Cup,Nigeria v Bosnia and Herzegovina,group stage,Group F,1,0,6/21/2014,Cuiabá,Brazil,Nigeria,Bosnia and Herzegovina,1–0,1,0,1,-1,home team win,1,0,0,Nigeria,Bosnia and Herzegovina,2014
2014 FIFA World Cup,Belgium v Russia,group stage,Group H,1,0,6/22/2014,Rio de Janeiro,Brazil,Belgium,Russia,1–0,1,0,1,-1,home team win,1,0,0,Belgium,Russia,2014
2014 FIFA World Cup,South Korea v Algeria,group stage,Group H,1,0,6/22/2014,Porto Alegre,Brazil,South Korea,Algeria,2–4,2,4,-2,2,away team win,0,1,0,Algeria,South Korea,2014
2014 FIFA World Cup,United States v Portugal,group stage,Group G,1,0,6/22/2014,Manaus,Brazil,United States,Portugal,2–2,2,2,0,0,draw,0,0,1,Portugal,United States,2014
2014 FIFA World Cup,Australia v Spain,group stage,Group B,1,0,6/23/2014,Curitiba,Brazil,Australia,Spain,0–3,0,3,-3,3,away team win,0,1,0,Spain,Australia,2014
2014 FIFA World Cup,Netherlands v Chile,group stage,Group B,1,0,6/23/2014,São Paulo,Brazil,Netherlands,Chile,2–0,2,0,2,-2,home team win,1,0,0,Netherlands,Chile,2014
2014 FIFA World Cup,Cameroon v Brazil,group stage,Group A,1,0,6/23/2014,Brasília,Brazil,Cameroon,Brazil,1–4,1,4,-3,3,away team win,0,1,0,Brazil,Cameroon,2014
2014 FIFA World Cup,Croatia v Mexico,group stage,Group A,1,0,6/23/2014,Recife,Brazil,Croatia,Mexico,1–3,1,3,-2,2,away team win,0,1,0,Mexico,Croatia,2014
2014 FIFA World Cup,Costa Rica v England,group stage,Group D,1,0,6/24/2014,Belo Horizonte,Brazil,Costa Rica,England,0–0,0,0,0,0,draw,0,0,1,England,Costa Rica,2014
2014 FIFA World Cup,Italy v Uruguay,group stage,Group D,1,0,6/24/2014,Natal,Brazil,Italy,Uruguay,0–1,0,1,-1,1,away team win,0,1,0,Uruguay,Italy,2014
2014 FIFA World Cup,Japan v Colombia,group stage,Group C,1,0,6/24/2014,Cuiabá,Brazil,Japan,Colombia,1–4,1,4,-3,3,away team win,0,1,0,Colombia,Japan,2014
2014 FIFA World Cup,Greece v Ivory Coast,group stage,Group C,1,0,6/24/2014,Fortaleza,Brazil,Greece,Ivory Coast,2–1,2,1,1,-1,home team win,1,0,0,Greece,Ivory Coast,2014
2014 FIFA World Cup,Bosnia and Herzegovina v Iran,group stage,Group F,1,0,6/25/2014,Salvador,Brazil,Bosnia and Herzegovina,Iran,3–1,3,1,2,-2,home team win,1,0,0,Bosnia and Herzegovina,Iran,2014
2014 FIFA World Cup,Nigeria v Argentina,group stage,Group F,1,0,6/25/2014,Porto Alegre,Brazil,Nigeria,Argentina,2–3,2,3,-1,1,away team win,0,1,0,Argentina,Nigeria,2014
2014 FIFA World Cup,Honduras v Switzerland,group stage,Group E,1,0,6/25/2014,Manaus,Brazil,Honduras,Switzerland,0–3,0,3,-3,3,away team win,0,1,0,Switzerland,Honduras,2014
2014 FIFA World Cup,Ecuador v France,group stage,Group E,1,0,6/25/2014,Rio de Janeiro,Brazil,Ecuador,France,0–0,0,0,0,0,draw,0,0,1,France,Ecuador,2014
2014 FIFA World Cup,Portugal v Ghana,group stage,Group G,1,0,6/26/2014,Brasília,Brazil,Portugal,Ghana,2–1,2,1,1,-1,home team win,1,0,0,Portugal,Ghana,2014
2014 FIFA World Cup,United States v Germany,group stage,Group G,1,0,6/26/2014,Recife,Brazil,United States,Germany,0–1,0,1,-1,1,away team win,0,1,0,Germany,United States,2014
2014 FIFA World Cup,Algeria v Russia,group stage,Group H,1,0,6/26/2014,Curitiba,Brazil,Algeria,Russia,1–1,1,1,0,0,draw,0,0,1,Russia,Algeria,2014
2014 FIFA World Cup,South Korea v Belgium,group stage,Group H,1,0,6/26/2014,São Paulo,Brazil,South Korea,Belgium,0–1,0,1,-1,1,away team win,0,1,0,Belgium,South Korea,2014
2014 FIFA World Cup,Brazil v Chile,round of 16,not applicable,0,1,6/28/2014,Belo Horizonte,Brazil,Brazil,Chile,1–1,1,1,0,0,home team win,1,0,0,Chile,Brazil,2014
2014 FIFA World Cup,Colombia v Uruguay,round of 16,not applicable,0,1,6/28/2014,Rio de Janeiro,Brazil,Colombia,Uruguay,2–0,2,0,2,-2,home team win,1,0,0,Colombia,Uruguay,2014
2014 FIFA World Cup,Netherlands v Mexico,round of 16,not applicable,0,1,6/29/2014,Fortaleza,Brazil,Netherlands,Mexico,2–1,2,1,1,-1,home team win,1,0,0,Netherlands,Mexico,2014
2014 FIFA World Cup,Costa Rica v Greece,round of 16,not applicable,0,1,6/29/2014,Recife,Brazil,Costa Rica,Greece,1–1,1,1,0,0,home team win,1,0,0,Greece,Costa Rica,2014
2014 FIFA World Cup,France v Nigeria,round of 16,not applicable,0,1,6/30/2014,Brasília,Brazil,France,Nigeria,2–0,2,0,2,-2,home team win,1,0,0,France,Nigeria,2014
2014 FIFA World Cup,Germany v Algeria,round of 16,not applicable,0,1,6/30/2014,Porto Alegre,Brazil,Germany,Algeria,2–1,2,1,1,-1,home team win,1,0,0,Germany,Algeria,2014
2014 FIFA World Cup,Argentina v Switzerland,round of 16,not applicable,0,1,7/1/2014,São Paulo,Brazil,Argentina,Switzerland,1–0,1,0,1,-1,home team win,1,0,0,Argentina,Switzerland,2014
2014 FIFA World Cup,Belgium v United States,round of 16,not applicable,0,1,7/1/2014,Salvador,Brazil,Belgium,United States,2–1,2,1,1,-1,home team win,1,0,0,Belgium,United States,2014
2014 FIFA World Cup,France v Germany,quarter-finals,not applicable,0,1,7/4/2014,Rio de Janeiro,Brazil,France,Germany,0–1,0,1,-1,1,away team win,0,1,0,Germany,France,2014
2014 FIFA World Cup,Brazil v Colombia,quarter-finals,not applicable,0,1,7/4/2014,Fortaleza,Brazil,Brazil,Colombia,2–1,2,1,1,-1,home team win,1,0,0,Brazil,Colombia,2014
2014 FIFA World Cup,Argentina v Belgium,quarter-finals,not applicable,0,1,7/5/2014,Brasília,Brazil,Argentina,Belgium,1–0,1,0,1,-1,home team win,1,0,0,Argentina,Belgium,2014
2014 FIFA World Cup,Netherlands v Costa Rica,quarter-finals,not applicable,0,1,7/5/2014,Salvador,Brazil,Netherlands,Costa Rica,0–0,0,0,0,0,home team win,1,0,0,Costa Rica,Netherlands,2014
2014 FIFA World Cup,Brazil v Germany,semi-finals,not applicable,0,1,7/8/2014,Belo Horizonte,Brazil,Brazil,Germany,1–7,1,7,-6,6,away team win,0,1,0,Germany,Brazil,2014
2014 FIFA World Cup,Netherlands v Argentina,semi-finals,not applicable,0,1,7/9/2014,São Paulo,Brazil,Netherlands,Argentina,0–0,0,0,0,0,away team win,0,1,0,Argentina,Netherlands,2014
2014 FIFA World Cup,Brazil v Netherlands,third-place match,not applicable,0,1,7/12/2014,Brasília,Brazil,Brazil,Netherlands,0–3,0,3,-3,3,away team win,0,1,0,Netherlands,Brazil,2014
2014 FIFA World Cup,Germany v Argentina,final,not applicable,0,1,7/13/2014,Rio de Janeiro,Brazil,Germany,Argentina,1–0,1,0,1,-1,home team win,1,0,0,Germany,Argentina,2014
2018 FIFA World Cup,Russia v Saudi Arabia,group stage,Group A,1,0,6/14/2018,Moscow,Russia,Russia,Saudi Arabia,5–0,5,0,5,-5,home team win,1,0,0,Russia,Saudi Arabia,2018
2018 FIFA World Cup,Egypt v Uruguay,group stage,Group A,1,0,6/15/2018,Yekaterinburg,Russia,Egypt,Uruguay,0–1,0,1,-1,1,away team win,0,1,0,Uruguay,Egypt,2018
2018 FIFA World Cup,Morocco v Iran,group stage,Group B,1,0,6/15/2018,Saint Petersburg,Russia,Morocco,Iran,0–1,0,1,-1,1,away team win,0,1,0,Iran,Morocco,2018
2018 FIFA World Cup,Portugal v Spain,group stage,Group B,1,0,6/15/2018,Sochi,Russia,Portugal,Spain,3–3,3,3,0,0,draw,0,0,1,Spain,Portugal,2018
2018 FIFA World Cup,France v Australia,group stage,Group C,1,0,6/16/2018,Kazan,Russia,France,Australia,2–1,2,1,1,-1,home team win,1,0,0,France,Australia,2018
2018 FIFA World Cup,Argentina v Iceland,group stage,Group D,1,0,6/16/2018,Moscow,Russia,Argentina,Iceland,1–1,1,1,0,0,draw,0,0,1,Iceland,Argentina,2018
2018 FIFA World Cup,Peru v Denmark,group stage,Group C,1,0,6/16/2018,Saransk,Russia,Peru,Denmark,0–1,0,1,-1,1,away team win,0,1,0,Denmark,Peru,2018
2018 FIFA World Cup,Croatia v Nigeria,group stage,Group D,1,0,6/16/2018,Kaliningrad,Russia,Croatia,Nigeria,2–0,2,0,2,-2,home team win,1,0,0,Croatia,Nigeria,2018
2018 FIFA World Cup,Costa Rica v Serbia,group stage,Group E,1,0,6/17/2018,Samara,Russia,Costa Rica,Serbia,0–1,0,1,-1,1,away team win,0,1,0,Serbia,Costa Rica,2018
2018 FIFA World Cup,Germany v Mexico,group stage,Group F,1,0,6/17/2018,Moscow,Russia,Germany,Mexico,0–1,0,1,-1,1,away team win,0,1,0,Mexico,Germany,2018
2018 FIFA World Cup,Brazil v Switzerland,group stage,Group E,1,0,6/17/2018,Rostov-on-Don,Russia,Brazil,Switzerland,1–1,1,1,0,0,draw,0,0,1,Switzerland,Brazil,2018
2018 FIFA World Cup,Sweden v South Korea,group stage,Group F,1,0,6/18/2018,Nizhny Novgorod,Russia,Sweden,South Korea,1–0,1,0,1,-1,home team win,1,0,0,Sweden,South Korea,2018
2018 FIFA World Cup,Belgium v Panama,group stage,Group G,1,0,6/18/2018,Sochi,Russia,Belgium,Panama,3–0,3,0,3,-3,home team win,1,0,0,Belgium,Panama,2018
2018 FIFA World Cup,Tunisia v England,group stage,Group G,1,0,6/18/2018,Volgograd,Russia,Tunisia,England,1–2,1,2,-1,1,away team win,0,1,0,England,Tunisia,2018
2018 FIFA World Cup,Colombia v Japan,group stage,Group H,1,0,6/19/2018,Saransk,Russia,Colombia,Japan,1–2,1,2,-1,1,away team win,0,1,0,Japan,Colombia,2018
2018 FIFA World Cup,Poland v Senegal,group stage,Group H,1,0,6/19/2018,Moscow,Russia,Poland,Senegal,1–2,1,2,-1,1,away team win,0,1,0,Senegal,Poland,2018
2018 FIFA World Cup,Russia v Egypt,group stage,Group A,1,0,6/19/2018,Saint Petersburg,Russia,Russia,Egypt,3–1,3,1,2,-2,home team win,1,0,0,Russia,Egypt,2018
2018 FIFA World Cup,Portugal v Morocco,group stage,Group B,1,0,6/20/2018,Moscow,Russia,Portugal,Morocco,1–0,1,0,1,-1,home team win,1,0,0,Portugal,Morocco,2018
2018 FIFA World Cup,Uruguay v Saudi Arabia,group stage,Group A,1,0,6/20/2018,Rostov-on-Don,Russia,Uruguay,Saudi Arabia,1–0,1,0,1,-1,home team win,1,0,0,Uruguay,Saudi Arabia,2018
2018 FIFA World Cup,Iran v Spain,group stage,Group B,1,0,6/20/2018,Kazan,Russia,Iran,Spain,0–1,0,1,-1,1,away team win,0,1,0,Spain,Iran,2018
2018 FIFA World Cup,Denmark v Australia,group stage,Group C,1,0,6/21/2018,Samara,Russia,Denmark,Australia,1–1,1,1,0,0,draw,0,0,1,Australia,Denmark,2018
2018 FIFA World Cup,France v Peru,group stage,Group C,1,0,6/21/2018,Yekaterinburg,Russia,France,Peru,1–0,1,0,1,-1,home team win,1,0,0,France,Peru,2018
2018 FIFA World Cup,Argentina v Croatia,group stage,Group D,1,0,6/21/2018,Nizhny Novgorod,Russia,Argentina,Croatia,0–3,0,3,-3,3,away team win,0,1,0,Croatia,Argentina,2018
2018 FIFA World Cup,Brazil v Costa Rica,group stage,Group E,1,0,6/22/2018,Saint Petersburg,Russia,Brazil,Costa Rica,2–0,2,0,2,-2,home team win,1,0,0,Brazil,Costa Rica,2018
2018 FIFA World Cup,Nigeria v Iceland,group stage,Group D,1,0,6/22/2018,Volgograd,Russia,Nigeria,Iceland,2–0,2,0,2,-2,home team win,1,0,0,Nigeria,Iceland,2018
2018 FIFA World Cup,Serbia v Switzerland,group stage,Group E,1,0,6/22/2018,Kaliningrad,Russia,Serbia,Switzerland,1–2,1,2,-1,1,away team win,0,1,0,Switzerland,Serbia,2018
2018 FIFA World Cup,Belgium v Tunisia,group stage,Group G,1,0,6/23/2018,Moscow,Russia,Belgium,Tunisia,5–2,5,2,3,-3,home team win,1,0,0,Belgium,Tunisia,2018
2018 FIFA World Cup,South Korea v Mexico,group stage,Group F,1,0,6/23/2018,Rostov-on-Don,Russia,South Korea,Mexico,1–2,1,2,-1,1,away team win,0,1,0,Mexico,South Korea,2018
2018 FIFA World Cup,Germany v Sweden,group stage,Group F,1,0,6/23/2018,Sochi,Russia,Germany,Sweden,2–1,2,1,1,-1,home team win,1,0,0,Germany,Sweden,2018
2018 FIFA World Cup,England v Panama,group stage,Group G,1,0,6/24/2018,Nizhny Novgorod,Russia,England,Panama,6–1,6,1,5,-5,home team win,1,0,0,England,Panama,2018
2018 FIFA World Cup,Japan v Senegal,group stage,Group H,1,0,6/24/2018,Yekaterinburg,Russia,Japan,Senegal,2–2,2,2,0,0,draw,0,0,1,Senegal,Japan,2018
2018 FIFA World Cup,Poland v Colombia,group stage,Group H,1,0,6/24/2018,Kazan,Russia,Poland,Colombia,0–3,0,3,-3,3,away team win,0,1,0,Colombia,Poland,2018
2018 FIFA World Cup,Saudi Arabia v Egypt,group stage,Group A,1,0,6/25/2018,Volgograd,Russia,Saudi Arabia,Egypt,2–1,2,1,1,-1,home team win,1,0,0,Saudi Arabia,Egypt,2018
2018 FIFA World Cup,Uruguay v Russia,group stage,Group A,1,0,6/25/2018,Samara,Russia,Uruguay,Russia,3–0,3,0,3,-3,home team win,1,0,0,Uruguay,Russia,2018
2018 FIFA World Cup,Spain v Morocco,group stage,Group B,1,0,6/25/2018,Kaliningrad,Russia,Spain,Morocco,2–2,2,2,0,0,draw,0,0,1,Morocco,Spain,2018
2018 FIFA World Cup,Iran v Portugal,group stage,Group B,1,0,6/25/2018,Saransk,Russia,Iran,Portugal,1–1,1,1,0,0,draw,0,0,1,Portugal,Iran,2018
2018 FIFA World Cup,Australia v Peru,group stage,Group C,1,0,6/26/2018,Sochi,Russia,Australia,Peru,0–2,0,2,-2,2,away team win,0,1,0,Peru,Australia,2018
2018 FIFA World Cup,Denmark v France,group stage,Group C,1,0,6/26/2018,Moscow,Russia,Denmark,France,0–0,0,0,0,0,draw,0,0,1,France,Denmark,2018
2018 FIFA World Cup,Iceland v Croatia,group stage,Group D,1,0,6/26/2018,Rostov-on-Don,Russia,Iceland,Croatia,1–2,1,2,-1,1,away team win,0,1,0,Croatia,Iceland,2018
2018 FIFA World Cup,Nigeria v Argentina,group stage,Group D,1,0,6/26/2018,Saint Petersburg,Russia,Nigeria,Argentina,1–2,1,2,-1,1,away team win,0,1,0,Argentina,Nigeria,2018
2018 FIFA World Cup,South Korea v Germany,group stage,Group F,1,0,6/27/2018,Kazan,Russia,South Korea,Germany,2–0,2,0,2,-2,home team win,1,0,0,South Korea,Germany,2018
2018 FIFA World Cup,Mexico v Sweden,group stage,Group F,1,0,6/27/2018,Yekaterinburg,Russia,Mexico,Sweden,0–3,0,3,-3,3,away team win,0,1,0,Sweden,Mexico,2018
2018 FIFA World Cup,Serbia v Brazil,group stage,Group E,1,0,6/27/2018,Moscow,Russia,Serbia,Brazil,0–2,0,2,-2,2,away team win,0,1,0,Brazil,Serbia,2018
2018 FIFA World Cup,Switzerland v Costa Rica,group stage,Group E,1,0,6/27/2018,Nizhny Novgorod,Russia,Switzerland,Costa Rica,2–2,2,2,0,0,draw,0,0,1,Costa Rica,Switzerland,2018
2018 FIFA World Cup,Japan v Poland,group stage,Group H,1,0,6/28/2018,Volgograd,Russia,Japan,Poland,0–1,0,1,-1,1,away team win,0,1,0,Poland,Japan,2018
2018 FIFA World Cup,Senegal v Colombia,group stage,Group H,1,0,6/28/2018,Samara,Russia,Senegal,Colombia,0–1,0,1,-1,1,away team win,0,1,0,Colombia,Senegal,2018
2018 FIFA World Cup,England v Belgium,group stage,Group G,1,0,6/28/2018,Kaliningrad,Russia,England,Belgium,0–1,0,1,-1,1,away team win,0,1,0,Belgium,England,2018
2018 FIFA World Cup,Panama v Tunisia,group stage,Group G,1,0,6/28/2018,Saransk,Russia,Panama,Tunisia,1–2,1,2,-1,1,away team win,0,1,0,Tunisia,Panama,2018
2018 FIFA World Cup,France v Argentina,round of 16,not applicable,0,1,6/30/2018,Kazan,Russia,France,Argentina,4–3,4,3,1,-1,home team win,1,0,0,France,Argentina,2018
2018 FIFA World Cup,Uruguay v Portugal,round of 16,not applicable,0,1,6/30/2018,Sochi,Russia,Uruguay,Portugal,2–1,2,1,1,-1,home team win,1,0,0,Uruguay,Portugal,2018
2018 FIFA World Cup,Spain v Russia,round of 16,not applicable,0,1,7/1/2018,Moscow,Russia,Spain,Russia,1–1,1,1,0,0,away team win,0,1,0,Russia,Spain,2018
2018 FIFA World Cup,Croatia v Denmark,round of 16,not applicable,0,1,7/1/2018,Nizhny Novgorod,Russia,Croatia,Denmark,1–1,1,1,0,0,home team win,1,0,0,Denmark,Croatia,2018
2018 FIFA World Cup,Brazil v Mexico,round of 16,not applicable,0,1,7/2/2018,Samara,Russia,Brazil,Mexico,2–0,2,0,2,-2,home team win,1,0,0,Brazil,Mexico,2018
2018 FIFA World Cup,Belgium v Japan,round of 16,not applicable,0,1,7/2/2018,Rostov-on-Don,Russia,Belgium,Japan,3–2,3,2,1,-1,home team win,1,0,0,Belgium,Japan,2018
2018 FIFA World Cup,Sweden v Switzerland,round of 16,not applicable,0,1,7/3/2018,Saint Petersburg,Russia,Sweden,Switzerland,1–0,1,0,1,-1,home team win,1,0,0,Sweden,Switzerland,2018
2018 FIFA World Cup,Colombia v England,round of 16,not applicable,0,1,7/3/2018,Moscow,Russia,Colombia,England,1–1,1,1,0,0,away team win,0,1,0,England,Colombia,2018
2018 FIFA World Cup,Uruguay v France,quarter-finals,not applicable,0,1,7/6/2018,Nizhny Novgorod,Russia,Uruguay,France,0–2,0,2,-2,2,away team win,0,1,0,France,Uruguay,2018
2018 FIFA World Cup,Brazil v Belgium,quarter-finals,not applicable,0,1,7/6/2018,Kazan,Russia,Brazil,Belgium,1–2,1,2,-1,1,away team win,0,1,0,Belgium,Brazil,2018
2018 FIFA World Cup,Sweden v England,quarter-finals,not applicable,0,1,7/7/2018,Samara,Russia,Sweden,England,0–2,0,2,-2,2,away team win,0,1,0,England,Sweden,2018
2018 FIFA World Cup,Russia v Croatia,quarter-finals,not applicable,0,1,7/7/2018,Sochi,Russia,Russia,Croatia,2–2,2,2,0,0,away team win,0,1,0,Croatia,Russia,2018
2018 FIFA World Cup,France v Belgium,semi-finals,not applicable,0,1,7/10/2018,Saint Petersburg,Russia,France,Belgium,1–0,1,0,1,-1,home team win,1,0,0,France,Belgium,2018
2018 FIFA World Cup,Croatia v England,semi-finals,not applicable,0,1,7/11/2018,Moscow,Russia,Croatia,England,2–1,2,1,1,-1,home team win,1,0,0,Croatia,England,2018
2018 FIFA World Cup,Belgium v England,third-place match,not applicable,0,1,7/14/2018,Saint Petersburg,Russia,Belgium,England,2–0,2,0,2,-2,home team win,1,0,0,Belgium,England,2018
2018 FIFA World Cup,France v Croatia,final,not applicable,0,1,7/15/2018,Moscow,Russia,France,Croatia,4–2,4,2,2,-2,home team win,1,0,0,France,Croatia,2018
,,,,NA,NA,,,,,,,NA,NA,NA,NA,,NA,NA,NA,,0,
